Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
zuri-earrings,ZURI Linked Chain Dropping Earrings,"<p class=""p1"" data-mce-fragment=""1""><meta charset=""utf-8"">Gorgeous Linked Chain Dropping Earrings.</p>
<p class=""p1"" data-mce-fragment=""1"">MAKE SURE TO READ OUR <a href=""https://www.shopmuses.com/pages/jewellry-care"">JEWEL CARE INSTRUCTIONS </a>FOR HOW TO PROPERLY CARE FOR YOUR JEWELLERY. </p>
<ul class=""ul1"" data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Material: Brass</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>18k Gold plated</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Lead &amp; Nickel free</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Weight: 22g</li>
<li class=""li1"" data-mce-fragment=""1"">
<meta charset=""utf-8"">
<span>84mm length</span>
</li>
</ul>",MUSES.,Earrings,earrings,true,Title,Default Title,,,,,"",22.0,shopify,0,deny,manual,18.00,,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3513_Facetune_17-11-2020-14-32-57.jpg?v=1605636763,1,,false,,,,,,,,,,,,,,,,,kg,,,active
zuri-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4040.jpg?v=1605636763,2,,,,,,,,,,,,,,,,,,,,,,
zuri-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/H20090409623f4b33b42d4e036a96df9fM.jpg?v=1605636763,3,,,,,,,,,,,,,,,,,,,,,,
croissants-slim-rings,VIOLA Slim Croissant Stackable ring.,"<p class=""p1"">Add a bit of French vibe to your look with Viola rings. They can also be stacked for extra fullness.</p>
<p class=""p1"">MAKE SURE TO READ OUR <a href=""https://www.shopmuses.com/pages/jewellry-care"">JEWEL CARE INSTRUCTIONS</a> FOR HOW TO PROPERLY CARE FOR YOUR JEWELLERY. </p>
<ul class=""ul1"">
<li class=""li1"">
<span class=""s1""></span>Material: Copper</li>
<li class=""li1"">
<span class=""s1""></span>18k Gold plated</li>
<li class=""li1"">
<span class=""s1""></span>Shape: Croissant</li>
<li class=""li1"">
<span class=""s1""></span>Lead &amp; Nickel free</li>
<li class=""li1"">
<span class=""s1""></span>Weight: 4g</li>
</ul>
<meta charset=""UTF-8"">
<p><span>See here for </span><a href=""https://www.shopmuses.com/pages/sizes"" target=""_blank"" rel=""noopener noreferrer"">Ring Size Guide</a></p>",MUSES.,Rings,"gold ring, ring",true,Size,7,,,,,"",4.0,shopify,3,deny,manual,10.00,,true,false,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3895.jpg?v=1605636177,1,,false,,,,,,,,,,,,,,,,,kg,,,active
croissants-slim-rings,,,,,,,,8,,,,,"",4.0,shopify,3,deny,manual,10.00,,true,false,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_b00b8541-27d3-4efe-9951-39f642fd1a7d.jpg?v=1605636177,2,,,,,,,,,,,,,,,,,,,kg,,,
croissants-slim-rings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_3cdf55c4-43f2-4a89-8bf1-7b15c4ebf1b3.jpg?v=1605636177,3,,,,,,,,,,,,,,,,,,,,,,
croissants-slim-rings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3443.jpg?v=1605636177,4,,,,,,,,,,,,,,,,,,,,,,
bella-links-earrings,BELLA Thick Link U-Shape Geometric Earrings,"<p class=""p1"" data-mce-fragment=""1""><meta charset=""utf-8""><span data-mce-fragment=""1"">Thick Link U Shape Geometric Dropping Earrings.</span></p>
<p class=""p1"" data-mce-fragment=""1"">MAKE SURE TO READ OUR <a href=""https://www.shopmuses.com/pages/jewellry-care"">JEWEL CARE INSTRUCTIONS</a> FOR HOW TO PROPERLY CARE FOR YOUR JEWELLERY. </p>
<ul class=""ul1"" data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Material: Brass</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Gold plated</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Lead &amp; Nickel free</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Weight: 0.016kg</li>
</ul>",MUSES.,Earrings,earrings,true,Color,Silver,,,,,"",16.0,shopify,1,deny,manual,15.00,,true,false,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3384.jpg?v=1607918780,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3942.jpg?v=1607918780,kg,,,active
bella-links-earrings,,,,,,,,Gold,,,,,"",16.0,shopify,3,deny,manual,15.00,,true,false,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3941.jpg?v=1607918780,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_c6bd4ea7-fe30-45d8-a459-f21e41ceda71.jpg?v=1607918780,kg,,,
bella-links-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3391.jpg?v=1607918780,3,,,,,,,,,,,,,,,,,,,,,,
bella-links-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3942.jpg?v=1607918780,4,,,,,,,,,,,,,,,,,,,,,,
bella-links-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_c6bd4ea7-fe30-45d8-a459-f21e41ceda71.jpg?v=1607918780,5,,,,,,,,,,,,,,,,,,,,,,
hazel-gem-stone-ring,EMERALD Gem stone ring,"<p class=""p1"">Very cool and trendy emerald gemstone chain link statement ring.</p>
<p class=""p1"">MAKE SURE TO READ OUR <a href=""https://www.shopmuses.com/pages/jewellry-care"" target=""_blank"" rel=""noopener noreferrer"">JEWEL CARE INSTRUCTIONS</a> FOR HOW TO PROPERLY CARE FOR YOUR JEWELLERY. </p>
<ul class=""ul1"">
<li class=""li1"">
<span class=""s1""></span>Material: Zinc Alloy</li>
<li class=""li1"">
<span class=""s1""></span>Gold plated</li>
<li class=""li1"">
<span class=""s1""></span>Lead &amp; Nickel free</li>
<li class=""li1"">
<span class=""s1""></span>Weight: 13g</li>
<li class=""li1"">Size: 7</li>
</ul>
<meta charset=""UTF-8"">
<p><span>See here for </span><a href=""https://www.shopmuses.com/pages/sizes"" target=""_blank"" rel=""noopener noreferrer"">Ring Size Guide</a></p>",MUSES.,Rings,"pearl ring, ring, signet ring",true,Size,7,,,,,"",13.0,shopify,1,deny,manual,18.00,,true,false,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4241_Facetune_14-11-2020-21-12-31.jpg?v=1605493995,1,,false,,,,,,,,,,,,,,,,,kg,,,active
hazel-gem-stone-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3647.jpg?v=1605493995,2,,,,,,,,,,,,,,,,,,,,,,
hazel-gem-stone-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4298_Facetune_14-11-2020-20-34-142.jpg?v=1605493995,3,,,,,,,,,,,,,,,,,,,,,,
abbie-chainlink-necklace,BOLA Chunky U-shaped Chain Necklace,"<p>Beautiful chunky thick U-shaped necklace perfect for any occasion. MAKE SURE TO READ OUR <a href=""https://www.shopmuses.com/pages/jewellry-care"" target=""_blank"">JEWEL CARE INSTRUCTIONS</a> FOR HOW TO PROPERLY CARE FOR YOUR JEWELLERY. </p>
<ul>
<li>Material: Copper</li>
<li>Gold plated</li>
<li>Lead &amp; Nickel free</li>
<li>Weight: 28g</li>
</ul>",MUSES.,Necklace,"jewellery, necklace, necklaces",true,Title,Default Title,,,,,"",29.0,shopify,2,deny,manual,18.00,,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_d173ebfd-a136-4c64-93b9-159d0cb645d8.jpg?v=1605491084,1,,false,,,,,,,,,,,,,,,,,kg,,,active
abbie-chainlink-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3680copy.jpg?v=1605491084,2,,,,,,,,,,,,,,,,,,,,,,
abbie-chainlink-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_62f532a9-2fe8-4d6a-a6b1-edabe2b5c49f.jpg?v=1605630551,3,,,,,,,,,,,,,,,,,,,,,,
abbie-chainlink-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_4a0094e6-d1b7-4d91-b9d5-6fcb00e5beba.jpg?v=1605630551,4,,,,,,,,,,,,,,,,,,,,,,
pinup-bangles,PINUP Gold Safety-pin Shape Bangles,"<p class=""p1"" data-mce-fragment=""1"">Trendy and minimalistic safety pin bangle for every occasion.</p>
<p class=""p1"" data-mce-fragment=""1"">MAKE SURE TO READ OUR <a href=""https://www.shopmuses.com/pages/jewellry-care"" target=""_blank"" rel=""noopener noreferrer"">JEWEL CARE INSTRUCTIONS</a> FOR HOW TO PROPERLY CARE FOR YOUR JEWELLERY. </p>
<ul class=""ul1"" data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Material: Titanium</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>18k Gold plated</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Lead &amp; Nickel free</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Weight: 6g</li>
</ul>",MUSES.,bangles/bracelets,"bangles, bangles/bracelets, bracelets",true,Title,Default Title,,,,,"",6.0,shopify,0,deny,manual,22.00,,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3976.jpg?v=1605635472,1,,false,,,,,,,,,,,,,,,,,kg,,,active
pinup-bangles,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3971.jpg?v=1605635472,2,,,,,,,,,,,,,,,,,,,,,,
pinup-bangles,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_74523445-1f5b-44a5-8c22-4ceb456853f6.jpg?v=1605635472,3,,,,,,,,,,,,,,,,,,,,,,
pinup-bangles,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3974.jpg?v=1605635472,4,,,,,,,,,,,,,,,,,,,,,,
lassies-chain-link-bangle,LASSIE Curb Link Big Circle Adjustable Bangle,"<p class=""p1"" data-mce-fragment=""1"">Trendy and minimalist big circle adjustable bangles.</p>
<p class=""p1"" data-mce-fragment=""1"">MAKE SURE TO READ OUR <a href=""https://www.shopmuses.com/pages/jewellry-care"" target=""_blank"" rel=""noopener noreferrer"">JEWEL CARE INSTRUCTIONS</a> FOR HOW TO PROPERLY CARE FOR YOUR JEWELLERY. </p>
<ul class=""ul1"" data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Material: Copper</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>18k Gold plated</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Size: Adjustable</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Lead &amp; Nickel free</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Weight: 20g</li>
</ul>",MUSES.,bangles/bracelets,"bangles, bangles/bracelets, bracelets",true,Title,Default Title,,,,,"",20.0,shopify,1,deny,manual,10.50,15.00,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_ffca16d5-cee9-48ac-b027-09d101651963.jpg?v=1605638044,1,,false,,,,,,,,,,,,,,,,,kg,,,active
lassies-chain-link-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4160.jpg?v=1605638044,2,,,,,,,,,,,,,,,,,,,,,,
lassies-chain-link-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_34886fc9-acc8-4e94-93e6-c09338fa947e.jpg?v=1605638044,3,,,,,,,,,,,,,,,,,,,,,,
lassies-chain-link-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4318_Facetune_14-11-2020-20-31-11.jpg?v=1605638044,4,,,,,,,,,,,,,,,,,,,,,,
wendy-chain-link-hoop-earrings,WENDY Flat Plaited Chain Hoop Earrings,"<p class=""p1"" data-mce-fragment=""1"">MAKE SURE TO READ OUR <a href=""https://www.shopmuses.com/pages/jewellry-care"" target=""_blank"">JEWEL CARE INSTRUCTIONS</a> FOR HOW TO PROPERLY CARE FOR YOUR JEWELLERY. </p>
<ul class=""ul1"" data-mce-fragment=""1"">
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Material: Brass</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>18k Gold plated</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Lead &amp; Nickel free</li>
<li class=""li1"" data-mce-fragment=""1"">
<span class=""s1"" data-mce-fragment=""1""></span>Weight: 8g</li>
</ul>",MUSES.,Earrings,"earrings, hoop earrings",true,Title,Default Title,,,,,"",8.0,shopify,3,deny,manual,15.00,,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/Hf89c814286cb47cc8197e79378faa307F.jpg?v=1605636482,1,,false,,,,,,,,,,,,,,,,,kg,,,active
wendy-chain-link-hoop-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_e9ea60dd-12c6-4b84-a304-4b6d433f884b.jpg?v=1605636482,2,,,,,,,,,,,,,,,,,,,,,,
wendy-chain-link-hoop-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3945.jpg?v=1605636482,3,,,,,,,,,,,,,,,,,,,,,,
wendy-chain-link-hoop-earrings,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3947.jpg?v=1605636482,4,,,,,,,,,,,,,,,,,,,,,,
lillie-croc-hand-bag,LILLIE Croc Pattern PU Leather Bag,"<p>The Lillie bag can be worn in two different ways due to its dual-handle system. You can choose to wear it as a shoulder or crossbody bag.</p>
<p><strong>Specifications:</strong> (Width) 27cm </p>
<p>                          (Height) 16cm <br></p>
<p><strong>Adjustable Crossbody strap:</strong> 91cm </p>
<p><strong>Shoulder strap:</strong> 44cm</p>
<p><strong>Material:</strong> PU Leather/ Polyester lining.</p>
<p><strong>Closure:</strong> Zipper</p>",MUSES.,Bags,"bags, baguette bag, shoulder bag, vintage",true,Color,Black,,,,,"",380.0,shopify,1,deny,manual,22.00,,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/whictecroc.png?v=1607918623,1,,false,,,,,,,,,,,,,,,,,kg,,,active
lillie-croc-hand-bag,,,,,,,,Cream,,,,,"",380.0,shopify,1,deny,manual,22.00,,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4735.jpg?v=1607918623,2,,,,,,,,,,,,,,,,,,,kg,,,
lillie-croc-hand-bag,,,,,,,,Blue,,,,,"",380.0,shopify,1,deny,manual,22.00,,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image.jpg?v=1607918623,3,,,,,,,,,,,,,,,,,,,kg,,,
lillie-croc-hand-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3886_d793fe7a-4673-411d-8fc8-068551f2b032.jpg?v=1607918623,4,,,,,,,,,,,,,,,,,,,,,,
lillie-croc-hand-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/image_7edb4f8c-22d5-4e06-85d3-9588320b54a4.jpg?v=1607918623,5,,,,,,,,,,,,,,,,,,,,,,
nabila-pearl-gold-signet-ring,MOE Signet Ring,"<p>Adorn your fingers with these gorgeous green marble effect signet rings</p>
<p class=""p1"">MAKE SURE TO READ OUR <a href=""https://www.shopmuses.com/pages/jewellry-care"">JEWEL CARE INSTRUCTIONS</a> FOR HOW TO PROPERLY CARE FOR YOUR JEWELLERY. </p>
<ul class=""ul1"">
<li class=""li1"">
<span class=""s1""></span>Material: Copper</li>
<li class=""li1"">
<span class=""s1""></span>18k Gold plated</li>
<li class=""li1"">
<span class=""s1""></span>Lead &amp; Nickel free</li>
<li class=""li1"">
<span class=""s1""></span>Weight: 16g</li>
<li class=""li1"">Size: 7</li>
</ul>
<meta charset=""UTF-8"">
<p><span>See here for </span><a href=""https://www.shopmuses.com/pages/sizes"" target=""_blank"" rel=""noopener noreferrer"">Ring Size Guide</a></p>",Muses Accessories,Rings,"gold ring, pearl ring, ring, signet ring",true,Title,Default Title,,,,,PRNBMA02,16.0,shopify,2,deny,manual,18.00,,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4185_Facetune_14-11-2020-21-17-24.jpg?v=1605495835,1,,false,,,,,,,,,,,,,,,,,kg,,,active
nabila-pearl-gold-signet-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4299_Facetune_14-11-2020-20-33-15.jpg?v=1605495835,2,,,,,,,,,,,,,,,,,,,,,,
nabila-pearl-gold-signet-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4293_Facetune_14-11-2020-20-34-52.jpg?v=1605495835,3,,,,,,,,,,,,,,,,,,,,,,
lola-houndstooth-vintage-baguette-bag,Lola Houndstooth Vintage Baguette Bag,"<p><span data-mce-fragment=""1"">Lola baguette leather houndstooth design bag</span>.</p>
<p><b>Specifications:</b> (Width) 27cm </p>
<p class=""p1"">                          (Height) 15cm <br></p>
<p class=""p1""><b>Adjustable Crossbody strap:</b> 57cm </p>
<p class=""p1""><b>Shoulder strap:</b> 45 cm</p>
<p class=""p1""><b>Material:</b> PU Leather/ Polyester lining.</p>
<p class=""p1""><b>Closure:</b> Clip</p>
<div id=""gtx-trans"" style=""position: absolute; left: 60px; top: 179px;"">
<div class=""gtx-trans-icon""></div>
</div>",Muses Accessories,Bags,"bags, baguette bag, houndstooth, shoulder bag, vintage",true,Color,Brown,,,,,BBLOMA01,430.0,shopify,0,deny,manual,25.00,,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4730.jpg?v=1607918696,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3477_Facetune_06-11-2020-16-42-29.jpg?v=1607918696,kg,,,active
lola-houndstooth-vintage-baguette-bag,,,,,,,,Coffee,,,,,BBLOMA02,430.0,shopify,1,deny,manual,25.00,,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_3477_Facetune_06-11-2020-16-42-29.jpg?v=1607918696,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_4730.jpg?v=1607918696,kg,,,
lola-houndstooth-vintage-baguette-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/hounds.png?v=1607918696,3,,,,,,,,,,,,,,,,,,,,,,
lola-houndstooth-vintage-baguette-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/H56ff4e6878d14c07a7e60bf3cefff3813.jpg?v=1607918696,4,,,,,,,,,,,,,,,,,,,,,,
lola-houndstooth-vintage-baguette-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/H6bade524b1ca4371bfaae69ffb567b87J.jpg?v=1607918696,5,,,,,,,,,,,,,,,,,,,,,,
sisi-pu-leather-ruched-shoulder-bag,Sisi PU Leather Ruched Shoulder Bag,Ruched PU leather shoulder bag.,MUSES.,Bags,"bags, baguette bag, shoulder bag, vintage",false,Color,White,,,,,RBSSMB00,420.0,shopify,0,deny,manual,12.60,18.00,true,true,"",https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_1382.jpg?v=1601769194,1,,false,,,,,,,,,,,,,,,,,kg,,,archived
sisi-pu-leather-ruched-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_1383.jpg?v=1601769194,2,,,,,,,,,,,,,,,,,,,,,,
sisi-pu-leather-ruched-shoulder-bag,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0502/3016/5669/products/IMG_1414.jpg?v=1601769194,3,,,,,,,,,,,,,,,,,,,,,,
